foodx,foody,snakex,snakey,reward,previousdirection,currentdirection
390,320,490,400,-1,3,down
390,320,490,410,-1,3,down
390,320,490,420,-1,3,down
390,320,490,430,-1,3,down
390,320,490,440,-1,3,down
390,320,490,450,-1,3,down
390,320,490,460,-1,3,down
390,320,490,470,-1,3,down
390,320,490,480,-1,3,down
390,320,490,490,-1,3,down
390,320,490,500,-1,3,down
390,320,490,510,-1,3,down
390,320,490,520,-1,3,down
390,320,490,530,-1,3,down
390,320,490,540,-1,3,down
390,320,490,550,-1,3,down
390,320,490,560,-1,3,down
390,320,490,570,-1,3,down
390,320,490,580,-1,3,down
390,320,490,590,-1,3,down
390,320,490,600,-1,3,down
390,320,490,0,-1,3,down
390,320,490,10,-1,3,down
390,320,490,20,-1,3,down
390,320,490,30,-1,3,down
390,320,490,40,-1,3,down
390,320,490,50,-1,3,down
390,320,490,60,-1,3,down
390,320,490,70,-1,3,down
390,320,490,80,-1,3,down
390,320,490,90,-1,3,down
390,320,490,100,-1,3,down
390,320,490,110,-1,3,down
390,320,490,120,-1,3,down
390,320,490,130,-1,3,down
390,320,490,140,-1,3,down
390,320,490,150,-1,3,down
390,320,490,160,-1,3,down
390,320,490,170,-1,3,down
390,320,490,180,-1,3,down
390,320,490,190,-1,3,down
390,320,490,200,-1,3,down
390,320,490,210,-1,3,down
390,320,490,220,-1,3,down
390,320,490,230,-1,3,down
390,320,490,240,-1,3,down
390,320,490,250,-1,3,down
390,320,490,260,-1,3,down
390,320,490,270,-1,3,down
390,320,490,280,-1,3,down
390,320,490,290,-1,3,down
390,320,490,300,-1,3,down
390,320,490,310,-1,3,down
390,320,490,320,-1,3,down
390,320,490,320,-1,3,down
390,320,480,320,1,3,left
390,320,470,320,1,0,left
390,320,460,320,1,0,left
390,320,450,320,1,0,left
390,320,440,320,1,0,left
390,320,430,320,1,0,left
390,320,420,320,1,0,left
390,320,410,320,1,0,left
390,320,400,320,1,0,left
360,160,390,320,100,0,left
360,160,380,320,1,0,left
360,160,370,320,1,0,left
360,160,360,320,-1,0,left
360,160,360,320,-1,0,left
360,160,360,310,1,0,up
360,160,360,300,1,2,up
360,160,360,290,1,2,up
360,160,360,280,1,2,up
360,160,360,270,1,2,up
360,160,360,260,1,2,up
360,160,360,250,1,2,up
360,160,360,240,1,2,up
360,160,360,230,1,2,up
360,160,360,220,1,2,up
360,160,360,210,1,2,up
360,160,360,200,1,2,up
360,160,360,190,1,2,up
360,160,360,180,1,2,up
360,160,360,170,1,2,up
580,170,360,160,100,2,up
580,170,360,150,-1,2,up
580,170,360,140,-1,2,up
580,170,360,130,-1,2,up
580,170,360,120,-1,2,up
580,170,360,110,-1,2,up
580,170,360,100,-1,2,up
580,170,360,90,-1,2,up
580,170,360,80,-1,2,up
580,170,360,70,-1,2,up
580,170,360,60,-1,2,up
580,170,360,50,-1,2,up
580,170,360,40,-1,2,up
580,170,360,30,-1,2,up
580,170,360,20,-1,2,up
580,170,360,10,-1,2,up
580,170,360,0,-1,2,up
580,170,360,590,-1,2,up
580,170,360,580,-1,2,up
580,170,360,570,-1,2,up
580,170,360,560,-1,2,up
580,170,360,550,-1,2,up
580,170,360,540,-1,2,up
580,170,360,530,-1,2,up
580,170,360,520,-1,2,up
580,170,360,510,-1,2,up
580,170,360,500,-1,2,up
580,170,360,490,-1,2,up
580,170,360,480,-1,2,up
580,170,360,470,-1,2,up
580,170,360,460,-1,2,up
580,170,360,450,-1,2,up
580,170,360,440,-1,2,up
580,170,360,430,-1,2,up
580,170,360,420,-1,2,up
580,170,360,410,-1,2,up
580,170,360,400,-1,2,up
580,170,360,390,-1,2,up
580,170,360,380,-1,2,up
580,170,360,370,-1,2,up
580,170,360,360,-1,2,up
580,170,360,350,-1,2,up
580,170,360,340,-1,2,up
580,170,360,330,-1,2,up
580,170,360,320,-1,2,up
580,170,360,310,-1,2,up
580,170,360,300,-1,2,up
580,170,360,290,-1,2,up
580,170,360,280,-1,2,up
580,170,360,270,-1,2,up
580,170,360,260,-1,2,up
580,170,360,250,-1,2,up
580,170,360,240,-1,2,up
580,170,360,230,-1,2,up
580,170,360,220,-1,2,up
580,170,360,210,-1,2,up
580,170,360,200,-1,2,up
580,170,360,190,-1,2,up
580,170,360,180,-1,2,up
580,170,360,170,-1,2,up
580,170,360,170,-1,2,up
580,170,370,170,1,2,right
580,170,380,170,1,1,right
580,170,390,170,1,1,right
580,170,400,170,1,1,right
580,170,410,170,1,1,right
580,170,420,170,1,1,right
580,170,430,170,1,1,right
580,170,440,170,1,1,right
580,170,450,170,1,1,right
580,170,460,170,1,1,right
580,170,470,170,1,1,right
580,170,480,170,1,1,right
580,170,490,170,1,1,right
580,170,500,170,1,1,right
580,170,510,170,1,1,right
580,170,520,170,1,1,right
580,170,530,170,1,1,right
580,170,540,170,1,1,right
580,170,550,170,1,1,right
580,170,560,170,1,1,right
580,170,570,170,1,1,right
440,0,580,170,100,1,right
440,0,590,170,-1,1,right
440,0,600,170,-1,1,right
440,0,0,170,-1,1,right
440,0,10,170,-1,1,right
440,0,20,170,-1,1,right
440,0,30,170,-1,1,right
440,0,40,170,-1,1,right
440,0,50,170,-1,1,right
440,0,60,170,-1,1,right
440,0,70,170,-1,1,right
440,0,80,170,-1,1,right
440,0,90,170,-1,1,right
440,0,100,170,-1,1,right
440,0,110,170,-1,1,right
440,0,120,170,-1,1,right
440,0,130,170,-1,1,right
440,0,140,170,-1,1,right
440,0,150,170,1,1,right
440,0,160,170,1,1,right
440,0,170,170,1,1,right
440,0,180,170,1,1,right
440,0,190,170,1,1,right
440,0,200,170,1,1,right
440,0,210,170,1,1,right
440,0,220,170,1,1,right
440,0,230,170,1,1,right
440,0,240,170,1,1,right
440,0,250,170,1,1,right
440,0,260,170,1,1,right
440,0,270,170,1,1,right
440,0,280,170,1,1,right
440,0,290,170,1,1,right
440,0,300,170,1,1,right
440,0,310,170,1,1,right
440,0,320,170,1,1,right
440,0,330,170,1,1,right
440,0,340,170,1,1,right
440,0,350,170,1,1,right
440,0,360,170,1,1,right
440,0,370,170,1,1,right
440,0,380,170,1,1,right
440,0,390,170,1,1,right
440,0,400,170,1,1,right
440,0,410,170,1,1,right
440,0,420,170,1,1,right
440,0,430,170,1,1,right
440,0,440,170,-1,1,right
440,0,440,170,-1,1,right
440,0,440,160,1,1,up
440,0,440,150,1,2,up
440,0,440,140,1,2,up
440,0,440,130,1,2,up
440,0,440,120,1,2,up
440,0,440,110,1,2,up
440,0,440,100,1,2,up
440,0,440,90,1,2,up
440,0,440,80,1,2,up
440,0,440,70,1,2,up
440,0,440,60,1,2,up
440,0,440,50,1,2,up
440,0,440,40,1,2,up
440,0,440,30,1,2,up
440,0,440,20,1,2,up
440,0,440,10,1,2,up
20,170,440,0,100,2,up
20,170,440,590,-1,2,up
20,170,440,580,-1,2,up
20,170,440,570,-1,2,up
20,170,440,560,-1,2,up
20,170,440,550,-1,2,up
20,170,440,540,-1,2,up
20,170,440,530,-1,2,up
20,170,440,520,-1,2,up
20,170,440,510,-1,2,up
20,170,440,500,-1,2,up
20,170,440,490,-1,2,up
20,170,440,480,-1,2,up
20,170,440,470,-1,2,up
20,170,440,460,-1,2,up
20,170,440,450,-1,2,up
20,170,440,440,-1,2,up
20,170,440,430,-1,2,up
20,170,440,420,-1,2,up
20,170,440,410,-1,2,up
20,170,440,400,-1,2,up
20,170,440,390,-1,2,up
20,170,440,380,-1,2,up
20,170,440,370,-1,2,up
20,170,440,360,-1,2,up
20,170,440,350,-1,2,up
20,170,440,340,-1,2,up
20,170,440,330,-1,2,up
20,170,440,320,-1,2,up
20,170,440,310,-1,2,up
20,170,440,300,-1,2,up
20,170,440,290,-1,2,up
20,170,440,280,-1,2,up
20,170,440,270,-1,2,up
20,170,440,260,-1,2,up
20,170,440,250,-1,2,up
20,170,440,240,-1,2,up
20,170,440,230,-1,2,up
20,170,440,220,-1,2,up
20,170,440,210,-1,2,up
20,170,440,200,-1,2,up
20,170,440,190,-1,2,up
20,170,440,180,-1,2,up
20,170,440,170,-1,2,up
20,170,440,170,-1,2,up
20,170,430,170,-1,2,left
20,170,420,170,-1,0,left
20,170,410,170,-1,0,left
20,170,400,170,-1,0,left
20,170,390,170,-1,0,left
20,170,380,170,-1,0,left
20,170,370,170,-1,0,left
20,170,360,170,-1,0,left
20,170,350,170,-1,0,left
20,170,340,170,-1,0,left
20,170,330,170,-1,0,left
20,170,320,170,-1,0,left
20,170,310,170,1,0,left
20,170,300,170,1,0,left
20,170,290,170,1,0,left
20,170,280,170,1,0,left
20,170,270,170,1,0,left
20,170,260,170,1,0,left
20,170,250,170,1,0,left
20,170,240,170,1,0,left
20,170,230,170,1,0,left
20,170,220,170,1,0,left
20,170,210,170,1,0,left
20,170,200,170,1,0,left
20,170,190,170,1,0,left
20,170,180,170,1,0,left
20,170,170,170,1,0,left
20,170,160,170,1,0,left
20,170,150,170,1,0,left
20,170,140,170,1,0,left
20,170,130,170,1,0,left
20,170,120,170,1,0,left
20,170,110,170,1,0,left
20,170,100,170,1,0,left
20,170,90,170,1,0,left
20,170,80,170,1,0,left
20,170,70,170,1,0,left
20,170,60,170,1,0,left
20,170,50,170,1,0,left
20,170,40,170,1,0,left
20,170,30,170,1,0,left
500,50,20,170,100,0,left
500,50,10,170,1,0,left
500,50,0,170,1,0,left
500,50,590,170,1,0,left
500,50,580,170,1,0,left
500,50,570,170,1,0,left
500,50,560,170,1,0,left
500,50,550,170,1,0,left
500,50,540,170,1,0,left
500,50,530,170,1,0,left
500,50,520,170,1,0,left
500,50,510,170,1,0,left
500,50,500,170,-1,0,left
500,50,500,170,-1,0,left
500,50,500,160,1,0,up
500,50,500,150,1,2,up
500,50,500,140,1,2,up
500,50,500,130,1,2,up
500,50,500,120,1,2,up
500,50,500,110,1,2,up
500,50,500,100,1,2,up
500,50,500,90,1,2,up
500,50,500,80,1,2,up
500,50,500,70,1,2,up
500,50,500,60,1,2,up
110,230,500,50,100,2,up
110,230,500,40,-1,2,up
110,230,500,30,-1,2,up
110,230,500,20,-1,2,up
110,230,500,10,-1,2,up
110,230,500,0,-1,2,up
110,230,500,590,-1,2,up
110,230,500,580,-1,2,up
110,230,500,570,-1,2,up
110,230,500,560,-1,2,up
110,230,500,550,-1,2,up
110,230,500,540,-1,2,up
110,230,500,530,-1,2,up
110,230,500,520,-1,2,up
110,230,500,510,-1,2,up
110,230,500,500,-1,2,up
110,230,500,490,-1,2,up
110,230,500,480,-1,2,up
110,230,500,470,-1,2,up
110,230,500,460,-1,2,up
110,230,500,450,-1,2,up
110,230,500,440,-1,2,up
110,230,500,430,-1,2,up
110,230,500,420,-1,2,up
110,230,500,410,-1,2,up
110,230,500,400,-1,2,up
110,230,500,390,-1,2,up
110,230,500,380,-1,2,up
110,230,500,370,-1,2,up
110,230,500,360,-1,2,up
110,230,500,350,-1,2,up
110,230,500,340,-1,2,up
110,230,500,330,-1,2,up
110,230,500,320,-1,2,up
110,230,500,310,-1,2,up
110,230,500,300,-1,2,up
110,230,500,290,-1,2,up
110,230,500,280,-1,2,up
110,230,500,270,-1,2,up
110,230,500,260,-1,2,up
110,230,500,250,-1,2,up
110,230,500,240,-1,2,up
110,230,500,230,-1,2,up
110,230,500,230,-1,2,up
110,230,490,230,-1,2,left
110,230,480,230,-1,0,left
110,230,470,230,-1,0,left
110,230,460,230,-1,0,left
110,230,450,230,-1,0,left
110,230,440,230,-1,0,left
110,230,430,230,-1,0,left
110,230,420,230,-1,0,left
110,230,410,230,-1,0,left
110,230,400,230,1,0,left
110,230,390,230,1,0,left
110,230,380,230,1,0,left
110,230,370,230,1,0,left
110,230,360,230,1,0,left
110,230,350,230,1,0,left
110,230,340,230,1,0,left
110,230,330,230,1,0,left
110,230,320,230,1,0,left
110,230,310,230,1,0,left
110,230,300,230,1,0,left
110,230,290,230,1,0,left
110,230,280,230,1,0,left
110,230,270,230,1,0,left
110,230,260,230,1,0,left
110,230,250,230,1,0,left
110,230,240,230,1,0,left
110,230,230,230,1,0,left
110,230,220,230,1,0,left
110,230,210,230,1,0,left
110,230,200,230,1,0,left
110,230,190,230,1,0,left
110,230,180,230,1,0,left
110,230,170,230,1,0,left
110,230,160,230,1,0,left
110,230,150,230,1,0,left
110,230,140,230,1,0,left
110,230,130,230,1,0,left
110,230,120,230,1,0,left
190,400,110,230,100,0,left
190,400,100,230,-1,0,left
190,400,90,230,-1,0,left
190,400,80,230,-1,0,left
190,400,70,230,-1,0,left
190,400,60,230,-1,0,left
190,400,50,230,-1,0,left
190,400,40,230,-1,0,left
190,400,30,230,-1,0,left
190,400,20,230,-1,0,left
190,400,10,230,-1,0,left
190,400,0,230,-1,0,left
190,400,590,230,-1,0,left
190,400,580,230,-1,0,left
190,400,570,230,-1,0,left
190,400,560,230,-1,0,left
190,400,550,230,-1,0,left
190,400,540,230,-1,0,left
190,400,530,230,-1,0,left
190,400,520,230,-1,0,left
190,400,510,230,-1,0,left
170,560,450,560,1,0,left
170,560,440,560,1,0,left
170,560,430,560,1,0,left
170,560,420,560,1,0,left
170,560,410,560,1,0,left
170,560,400,560,1,0,left
170,560,390,560,1,0,left
170,560,380,560,1,0,left
170,560,370,560,1,0,left
170,560,360,560,1,0,left
170,560,350,560,1,0,left
170,560,340,560,1,0,left
170,560,330,560,1,0,left
170,560,320,560,1,0,left
170,560,310,560,1,0,left
170,560,300,560,1,0,left
170,560,290,560,1,0,left
170,560,280,560,1,0,left
170,560,270,560,1,0,left
170,560,260,560,1,0,left
170,560,250,560,1,0,left
170,560,240,560,1,0,left
170,560,230,560,1,0,left
170,560,220,560,1,0,left
170,560,210,560,1,0,left
170,560,200,560,1,0,left
170,560,190,560,1,0,left
170,560,180,560,1,0,left
140,20,170,560,100,0,left
140,20,160,560,1,0,left
140,20,150,560,1,0,left
140,20,140,560,-1,0,left
140,20,140,560,-1,0,left
140,20,140,550,-1,0,up
140,20,140,540,-1,2,up
140,20,140,530,-1,2,up
140,20,140,520,-1,2,up
140,20,140,510,-1,2,up
140,20,140,500,-1,2,up
140,20,140,490,-1,2,up
140,20,140,480,-1,2,up
140,20,140,470,-1,2,up
140,20,140,460,-1,2,up
140,20,140,450,-1,2,up
140,20,140,440,-1,2,up
140,20,140,430,-1,2,up
140,20,140,420,-1,2,up
140,20,140,410,-1,2,up
140,20,140,400,-1,2,up
140,20,140,390,-1,2,up
140,20,140,380,-1,2,up
140,20,140,370,-1,2,up
140,20,140,360,-1,2,up
140,20,140,350,-1,2,up
140,20,140,340,-1,2,up
140,20,140,330,-1,2,up
140,20,140,320,-1,2,up
140,20,140,310,1,2,up
140,20,140,300,1,2,up
140,20,140,290,1,2,up
140,20,140,280,1,2,up
140,20,140,270,1,2,up
140,20,140,260,1,2,up
140,20,140,250,1,2,up
140,20,140,240,1,2,up
140,20,140,230,1,2,up
140,20,140,220,1,2,up
140,20,140,210,1,2,up
140,20,140,200,1,2,up
140,20,140,190,1,2,up
140,20,140,180,1,2,up
140,20,140,170,1,2,up
140,20,140,160,1,2,up
140,20,140,150,1,2,up
140,20,140,140,1,2,up
140,20,140,130,1,2,up
140,20,140,120,1,2,up
140,20,140,110,1,2,up
140,20,140,100,1,2,up
140,20,140,90,1,2,up
140,20,140,80,1,2,up
140,20,140,70,1,2,up
140,20,140,60,1,2,up
140,20,140,50,1,2,up
140,20,140,40,1,2,up
140,20,140,30,1,2,up
380,60,140,20,100,2,up
380,60,140,10,-1,2,up
380,60,140,0,-1,2,up
380,60,140,590,-1,2,up
380,60,140,580,-1,2,up
380,60,140,570,-1,2,up
380,60,140,560,-1,2,up
380,60,140,550,-1,2,up
380,60,140,540,-1,2,up
380,60,140,530,-1,2,up
380,60,140,520,-1,2,up
380,60,140,510,-1,2,up
380,60,140,500,-1,2,up
380,60,140,490,-1,2,up
380,60,140,480,-1,2,up
380,60,140,470,-1,2,up
380,60,140,460,-1,2,up
380,60,140,450,-1,2,up
380,60,140,440,-1,2,up
380,60,140,430,-1,2,up
380,60,140,420,-1,2,up
380,60,140,410,-1,2,up
380,60,140,400,-1,2,up
380,60,140,390,-1,2,up
380,60,140,380,-1,2,up
380,60,140,370,-1,2,up
380,60,140,360,-1,2,up
380,60,140,350,-1,2,up
380,60,140,340,-1,2,up
380,60,140,330,-1,2,up
380,60,140,320,-1,2,up
380,60,140,310,-1,2,up
380,60,140,300,-1,2,up
380,60,140,290,-1,2,up
380,60,140,280,-1,2,up
380,60,140,270,-1,2,up
380,60,140,260,-1,2,up
380,60,140,250,-1,2,up
380,60,140,240,-1,2,up
380,60,140,230,-1,2,up
380,60,140,220,-1,2,up
380,60,140,210,-1,2,up
380,60,140,200,-1,2,up
380,60,140,190,-1,2,up
380,60,140,180,-1,2,up
380,60,140,170,-1,2,up
380,60,140,160,-1,2,up
380,60,140,150,-1,2,up
380,60,140,140,-1,2,up
380,60,140,130,-1,2,up
380,60,140,120,-1,2,up
380,60,140,110,-1,2,up
380,60,140,100,-1,2,up
380,60,140,90,-1,2,up
380,60,140,80,-1,2,up
380,60,140,70,-1,2,up
380,60,140,60,-1,2,up
380,60,140,60,-1,2,up
380,60,150,60,1,2,right
380,60,160,60,1,1,right
380,60,170,60,1,1,right
380,60,180,60,1,1,right
380,60,190,60,1,1,right
380,60,200,60,1,1,right
380,60,210,60,1,1,right
380,60,220,60,1,1,right
380,60,230,60,1,1,right
380,60,240,60,1,1,right
380,60,250,60,1,1,right
380,60,260,60,1,1,right
380,60,270,60,1,1,right
380,60,280,60,1,1,right
380,60,290,60,1,1,right
380,60,300,60,1,1,right
380,60,310,60,1,1,right
380,60,320,60,1,1,right
380,60,330,60,1,1,right
380,60,340,60,1,1,right
380,60,350,60,1,1,right
380,60,360,60,1,1,right
380,60,370,60,1,1,right
80,480,380,60,100,1,right
80,480,390,60,1,1,right
80,480,400,60,1,1,right
80,480,410,60,1,1,right
80,480,420,60,1,1,right
80,480,430,60,1,1,right
80,480,440,60,1,1,right
80,480,450,60,1,1,right
80,480,460,60,1,1,right
80,480,470,60,1,1,right
80,480,480,60,1,1,right
80,480,490,60,1,1,right
80,480,500,60,1,1,right
80,480,510,60,1,1,right
80,480,520,60,1,1,right
80,480,530,60,1,1,right
80,480,540,60,1,1,right
80,480,550,60,1,1,right
80,480,560,60,1,1,right
80,480,570,60,1,1,right
80,480,580,60,1,1,right
80,480,590,60,1,1,right
80,480,600,60,1,1,right
80,480,0,60,-1,1,right
80,480,10,60,1,1,right
80,480,20,60,1,1,right
80,480,30,60,1,1,right
80,480,40,60,1,1,right
80,480,50,60,1,1,right
80,480,60,60,1,1,right
80,480,70,60,1,1,right
80,480,80,60,-1,1,right
80,480,80,60,-1,1,right
80,480,80,70,-1,1,down
80,480,80,80,-1,3,down
80,480,80,90,-1,3,down
80,480,80,100,-1,3,down
80,480,80,110,-1,3,down
80,480,80,120,-1,3,down
80,480,80,130,-1,3,down
80,480,80,140,-1,3,down
80,480,80,150,-1,3,down
80,480,80,160,-1,3,down
80,480,80,170,-1,3,down
80,480,80,180,-1,3,down
80,480,80,190,1,3,down
80,480,80,200,1,3,down
80,480,80,210,1,3,down
80,480,80,220,1,3,down
80,480,80,230,1,3,down
80,480,80,240,1,3,down
80,480,80,250,1,3,down
80,480,80,260,1,3,down
80,480,80,270,1,3,down
80,480,80,280,1,3,down
80,480,80,290,1,3,down
80,480,80,300,1,3,down
80,480,80,310,1,3,down
80,480,80,320,1,3,down
80,480,80,330,1,3,down
80,480,80,340,1,3,down
80,480,80,350,1,3,down
80,480,80,360,1,3,down
80,480,80,370,1,3,down
80,480,80,380,1,3,down
80,480,80,390,1,3,down
80,480,80,400,1,3,down
80,480,80,410,1,3,down
80,480,80,420,1,3,down
80,480,80,430,1,3,down
80,480,80,440,1,3,down
80,480,80,450,1,3,down
80,480,80,460,1,3,down
80,480,80,470,1,3,down
290,590,80,480,100,3,down
290,590,80,490,-1,3,down
290,590,80,500,-1,3,down
290,590,80,510,-1,3,down
290,590,80,520,-1,3,down
290,590,80,530,-1,3,down
290,590,80,540,-1,3,down
290,590,80,550,-1,3,down
290,590,80,560,-1,3,down
290,590,80,570,-1,3,down
290,590,80,580,-1,3,down
290,590,80,590,-1,3,down
290,590,80,590,-1,3,down
290,590,90,590,1,3,right
290,590,100,590,1,1,right
290,590,110,590,1,1,right
290,590,120,590,1,1,right
290,590,130,590,1,1,right
290,590,140,590,1,1,right
290,590,150,590,1,1,right
290,590,160,590,1,1,right
290,590,170,590,1,1,right
290,590,180,590,1,1,right
290,590,190,590,1,1,right
290,590,200,590,1,1,right
290,590,210,590,1,1,right
290,590,220,590,1,1,right
290,590,230,590,1,1,right
290,590,240,590,1,1,right
290,590,250,590,1,1,right
290,590,260,590,1,1,right
290,590,270,590,1,1,right
290,590,280,590,1,1,right
130,230,290,590,100,1,right
130,230,300,590,-1,1,right
130,230,310,590,-1,1,right
130,230,320,590,-1,1,right
130,230,330,590,-1,1,right
130,230,340,590,-1,1,right
130,230,350,590,-1,1,right
130,230,360,590,-1,1,right
130,230,370,590,-1,1,right
130,230,380,590,-1,1,right
130,230,390,590,-1,1,right
130,230,400,590,-1,1,right
130,230,410,590,-1,1,right
130,230,420,590,-1,1,right
130,230,430,590,-1,1,right
130,230,440,590,1,1,right
130,230,450,590,1,1,right
130,230,460,590,1,1,right
130,230,470,590,1,1,right
130,230,480,590,1,1,right
130,230,490,590,1,1,right
130,230,500,590,1,1,right
130,230,510,590,1,1,right
130,230,520,590,1,1,right
130,230,530,590,1,1,right
130,230,540,590,1,1,right
130,230,550,590,1,1,right
130,230,560,590,1,1,right
130,230,570,590,1,1,right
130,230,580,590,1,1,right
130,230,590,590,1,1,right
130,230,600,590,1,1,right
130,230,0,590,-1,1,right
130,230,10,590,1,1,right
130,230,20,590,1,1,right
130,230,30,590,1,1,right
130,230,40,590,1,1,right
130,230,50,590,1,1,right
130,230,60,590,1,1,right
130,230,70,590,1,1,right
130,230,80,590,1,1,right
130,230,90,590,1,1,right
130,230,100,590,1,1,right
130,230,110,590,1,1,right
130,230,120,590,1,1,right
130,230,130,590,-1,1,right
130,230,130,590,-1,1,right
130,230,130,580,-1,1,up
130,230,130,570,-1,2,up
130,230,130,560,-1,2,up
130,230,130,550,-1,2,up
130,230,130,540,-1,2,up
130,230,130,530,-1,2,up
130,230,130,520,1,2,up
130,230,130,510,1,2,up
130,230,130,500,1,2,up
130,230,130,490,1,2,up
130,230,130,480,1,2,up
130,230,130,470,1,2,up
130,230,130,460,1,2,up
130,230,130,450,1,2,up
130,230,130,440,1,2,up
130,230,130,430,1,2,up
130,230,130,420,1,2,up
130,230,130,410,1,2,up
130,230,130,400,1,2,up
130,230,130,390,1,2,up
130,230,130,380,1,2,up
130,230,130,370,1,2,up
130,230,130,360,1,2,up
130,230,130,350,1,2,up
130,230,130,340,1,2,up
130,230,130,330,1,2,up
130,230,130,320,1,2,up
130,230,130,310,1,2,up
130,230,130,300,1,2,up
130,230,130,290,1,2,up
130,230,130,280,1,2,up
130,230,130,270,1,2,up
130,230,130,260,1,2,up
130,230,130,250,1,2,up
130,230,130,240,1,2,up
110,340,130,230,100,2,up
110,340,130,220,-1,2,up
110,340,130,210,-1,2,up
110,340,130,200,-1,2,up
110,340,130,190,-1,2,up
110,340,130,180,-1,2,up
110,340,130,170,-1,2,up
110,340,130,160,-1,2,up
110,340,130,150,-1,2,up
110,340,130,140,-1,2,up
110,340,130,130,-1,2,up
110,340,130,120,-1,2,up
110,340,130,110,-1,2,up
110,340,130,100,-1,2,up
110,340,130,90,-1,2,up
110,340,130,80,-1,2,up
110,340,130,70,-1,2,up
110,340,130,60,-1,2,up
110,340,130,50,-1,2,up
110,340,130,40,-1,2,up
110,340,130,30,-1,2,up
110,340,130,20,-1,2,up
110,340,130,10,-1,2,up
110,340,130,0,-1,2,up
110,340,130,590,-1,2,up
110,340,130,580,-1,2,up
110,340,130,570,-1,2,up
110,340,130,560,-1,2,up
110,340,130,550,-1,2,up
110,340,130,540,-1,2,up
110,340,130,530,-1,2,up
110,340,130,520,-1,2,up
110,340,130,510,-1,2,up
110,340,130,500,-1,2,up
110,340,130,490,-1,2,up
110,340,130,480,-1,2,up
110,340,130,470,-1,2,up
110,340,130,460,-1,2,up
110,340,130,450,-1,2,up
110,340,130,440,-1,2,up
110,340,130,430,-1,2,up
110,340,130,420,-1,2,up
110,340,130,410,-1,2,up
110,340,130,400,-1,2,up
110,340,130,390,-1,2,up
110,340,130,380,-1,2,up
110,340,130,370,-1,2,up
110,340,130,360,-1,2,up
110,340,130,350,-1,2,up
110,340,130,340,-1,2,up
110,340,130,340,-1,2,up
110,340,120,340,1,2,left
350,430,110,340,100,0,left
350,430,100,340,-1,0,left
350,430,90,340,-1,0,left
350,430,80,340,-1,0,left
350,430,70,340,-1,0,left
350,430,60,340,-1,0,left
350,430,50,340,-1,0,left
350,430,40,340,1,0,left
350,430,30,340,1,0,left
350,430,20,340,1,0,left
350,430,10,340,1,0,left
350,430,0,340,1,0,left
350,430,590,340,1,0,left
350,430,580,340,1,0,left
350,430,570,340,1,0,left
350,430,560,340,1,0,left
350,430,550,340,1,0,left
350,430,540,340,1,0,left
350,430,530,340,1,0,left
350,430,520,340,1,0,left
350,430,510,340,1,0,left
350,430,500,340,1,0,left
350,430,490,340,1,0,left
350,430,480,340,1,0,left
350,430,470,340,1,0,left
350,430,460,340,1,0,left
350,430,450,340,1,0,left
350,430,440,340,1,0,left
350,430,430,340,1,0,left
350,430,420,340,1,0,left
350,430,410,340,1,0,left
350,430,400,340,1,0,left
350,430,390,340,1,0,left
350,430,380,340,1,0,left
350,430,370,340,1,0,left
350,430,360,340,1,0,left
350,430,350,340,-1,0,left
350,430,350,340,-1,0,left
350,430,350,350,1,0,down
350,430,350,360,1,3,down
350,430,350,370,1,3,down
350,430,350,380,1,3,down
350,430,350,390,1,3,down
350,430,350,400,1,3,down
350,430,350,410,1,3,down
350,430,350,420,1,3,down
460,510,350,430,100,3,down
460,510,350,440,-1,3,down
460,510,350,450,-1,3,down
460,510,350,460,-1,3,down
460,510,350,470,-1,3,down
460,510,350,480,-1,3,down
460,510,350,490,-1,3,down
460,510,350,500,-1,3,down
460,510,350,510,-1,3,down
460,510,350,510,-1,3,down
460,510,360,510,1,3,right
460,510,370,510,1,1,right
460,510,380,510,1,1,right
460,510,390,510,1,1,right
460,510,400,510,1,1,right
460,510,410,510,1,1,right
460,510,420,510,1,1,right
460,510,430,510,1,1,right
460,510,440,510,1,1,right
460,510,450,510,1,1,right
210,110,460,510,100,1,right
210,110,470,510,-1,1,right
210,110,480,510,-1,1,right
210,110,490,510,-1,1,right
210,110,500,510,-1,1,right
210,110,510,510,-1,1,right
210,110,520,510,1,1,right
210,110,530,510,1,1,right
210,110,540,510,1,1,right
210,110,550,510,1,1,right
210,110,560,510,1,1,right
210,110,570,510,1,1,right
210,110,580,510,1,1,right
210,110,590,510,1,1,right
210,110,600,510,1,1,right
210,110,0,510,-1,1,right
210,110,10,510,1,1,right
210,110,20,510,1,1,right
210,110,30,510,1,1,right
210,110,40,510,1,1,right
210,110,50,510,1,1,right
210,110,60,510,1,1,right
210,110,70,510,1,1,right
210,110,80,510,1,1,right
210,110,90,510,1,1,right
210,110,100,510,1,1,right
210,110,110,510,1,1,right
210,110,120,510,1,1,right
210,110,130,510,1,1,right
210,110,140,510,1,1,right
210,110,150,510,1,1,right
210,110,160,510,1,1,right
210,110,170,510,1,1,right
210,110,180,510,1,1,right
210,110,190,510,1,1,right
210,110,200,510,1,1,right
210,110,210,510,-1,1,right
210,110,210,510,-1,1,right
210,110,210,500,-1,1,up
210,110,210,490,-1,2,up
210,110,210,480,-1,2,up
210,110,210,470,-1,2,up
210,110,210,460,-1,2,up
210,110,210,450,-1,2,up
